factor	model_variant	term	gene_id	coefficient	source_weight	selected_nonzero	feature_count	training_n	lambda_1se	alpha	preprocessing	model_role	rna_squared_weight_mass_fraction	orientation_rule	external_outcomes_seen_during_definition
Factor3	ridge314_primary	ENSG00000172215	ENSG00000172215	-0.00267531628503351		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000172578	ENSG00000172578	0.000449681077993097		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000172638	ENSG00000172638	-0.00703034856633973		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000172673	ENSG00000172673	-0.00124603275750616		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000172724	ENSG00000172724	-0.0128468503919232		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000173156	ENSG00000173156	0.0146727534134313		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000173198	ENSG00000173198	-0.00612459091798847		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000173200	ENSG00000173200	-0.0063473225936067		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000173905	ENSG00000173905	0.0102155678944161		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000174705	ENSG00000174705	0.00791412575179864		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000175463	ENSG00000175463	-0.00901722347411113		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000175591	ENSG00000175591	0.00526241391756772		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000176105	ENSG00000176105	0.0031519320484915		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000176788	ENSG00000176788	0.00430176908271189		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000177119	ENSG00000177119	0.00584053469514652		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000177191	ENSG00000177191	-0.0027455038018293		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000177272	ENSG00000177272	-0.00180107341154751		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000177455	ENSG00000177455	-0.00561698029076288		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000177570	ENSG00000177570	-0.00187042371789581		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000178038	ENSG00000178038	0.00543461357320041		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000179583	ENSG00000179583	-0.00492019575784436		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000181847	ENSG00000181847	-0.000818317513423897		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000182162	ENSG00000182162	-0.00413109451790923		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000182492	ENSG00000182492	0.0107551635494692		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000182612	ENSG00000182612	0.00424699502779131		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000182667	ENSG00000182667	0.00548787240585305		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000182866	ENSG00000182866	-0.00188408879328896		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000182963	ENSG00000182963	0.00156768930961458		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000183844	ENSG00000183844	-0.0197994579799064		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000183876	ENSG00000183876	0.0117853330010077		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000183918	ENSG00000183918	-0.00225577838411348		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000184012	ENSG00000184012	-0.0184713251837568		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000184828	ENSG00000184828	-0.00119054100926538		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000185811	ENSG00000185811	-0.00406479004333657		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000185862	ENSG00000185862	-0.000601455350597076		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000185873	ENSG00000185873	-0.00776426954899243		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000185905	ENSG00000185905	0.0031199708064198		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000186847	ENSG00000186847	0.0258408912374706		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000187498	ENSG00000187498	0.00185877767235729		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000187583	ENSG00000187583	0.00640863088986226		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000187678	ENSG00000187678	-0.00387211103695559		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000189334	ENSG00000189334	-0.00210038260693259		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000189377	ENSG00000189377	-0.012158816522763		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
